,0
459,-134.0
460,14.0
461,-1.0
462,-86.0
463,-54.0
464,4.0
465,-111.0
466,-97.0
467,-156.0
468,-236.0
469,-133.0
470,13.0
471,-77.0
472,-27.0
473,-94.0
474,-15.0
475,3.0
476,-61.0
477,-30.0
478,-160.0
479,-134.0
480,-54.0
481,13.0
482,-18.0
483,4.0
484,-65.0
485,-41.0
486,13.0
487,-25.0
488,-2.0
489,-114.0
490,-68.0
491,-95.0
492,1.0
493,-69.0
494,9.0
495,-36.0
496,-4.0
497,-46.0
498,-54.0
499,-202.0
500,13.0
501,9.0
502,-56.0
503,-223.0
504,3.0
505,-91.0
506,-68.0
507,5.0
508,-47.0
509,-31.0
510,-60.0
511,11.0
512,-110.0
513,13.0
514,-15.0
515,-21.0
516,15.0
517,-155.0
518,-60.0
519,-30.0
520,-77.0
521,-83.0
522,-7.0
523,15.0
524,-142.0
525,-147.0
526,-143.0
527,-86.0
528,-30.0
529,-48.0
530,-18.0
531,-25.0
532,-106.0
533,-70.0
534,-14.0
535,-14.0
536,-68.0
537,14.0
538,-59.0
539,12.0
540,-42.0
541,-17.0
542,-80.0
543,-63.0
544,-76.0
545,-104.0
546,14.0
547,-71.0
548,1.0
549,8.0
550,1.0
551,-76.0
552,-30.0
553,-2.0
554,-82.0
555,-170.0
556,11.0
557,-18.0
558,-10.0
559,-32.0
560,-17.0
561,-18.0
562,-81.0
563,-36.0
564,-59.0
565,-87.0
566,-67.0
567,-130.0
568,3.0
569,6.0
570,15.0
571,-19.0
572,13.0
573,13.0
574,-97.0
575,7.0
576,10.0
577,-180.0
578,-60.0
579,-46.0
580,1.0
581,-153.0
582,-134.0
583,-14.0
584,14.0
585,-7.0
586,-71.0
587,11.0
588,14.0
589,-58.0
590,-121.0
591,-68.0
592,-11.0
593,-11.0
594,-64.0
595,-50.0
596,6.0
597,14.0
598,-99.0
599,-84.0
600,-34.0
601,-13.0
602,0.0
603,-86.0
604,-21.0
605,-40.0
606,8.0
607,-11.0
608,-25.0
609,2.0
610,7.0
611,-31.0
612,-74.0
613,-17.0
614,-91.0
615,-57.0
616,-25.0
617,9.0
618,-4.0
619,-24.0
620,-25.0
621,12.0
622,-48.0
623,-43.0
624,-12.0
625,-56.0
626,-60.0
627,1.0
628,4.0
629,-47.0
630,-15.0
631,13.0
632,-33.0
633,8.0
634,-107.0
635,-21.0
636,-73.0
637,-57.0
638,8.0
639,-84.0
640,-13.0
641,-16.0
642,-90.0
643,-106.0
644,-12.0
645,-88.0
646,-60.0
647,-71.0
648,-3.0
649,1.0
650,-1.0
651,-26.0
652,-17.0
653,-43.0
654,3.0
655,-197.0
656,2.0
657,-81.0
658,3.0
659,-208.0
660,-102.0
661,-37.0
662,-7.0
663,-102.0
664,-57.0
665,-39.0
666,10.0
667,-12.0
668,12.0
669,-121.0
670,14.0
671,-15.0
672,-40.0
673,-46.0
674,-11.0
675,-122.0
676,-64.0
677,13.0
678,1.0
679,-13.0
680,-13.0
681,12.0
682,14.0
683,4.0
684,-130.0
685,-37.0
686,1.0
687,-60.0
688,-31.0
689,-48.0
690,-86.0
691,-9.0
692,-1.0
693,-43.0
694,-9.0
695,-21.0
696,-21.0
697,-25.0
698,-78.0
699,-48.0
700,-31.0
701,14.0
702,-36.0
703,-56.0
704,7.0
705,-25.0
706,8.0
707,-32.0
708,5.0
709,-18.0
710,-26.0
711,-72.0
712,-29.0
713,10.0
714,10.0
715,11.0
716,12.0
717,-64.0
718,-49.0
719,-8.0
720,-10.0
721,-58.0
722,-37.0
723,10.0
724,2.0
725,-3.0
726,11.0
727,-128.0
728,-11.0
729,-56.0
730,-79.0
731,-7.0
732,-10.0
733,-8.0
734,-5.0
735,5.0
736,14.0
737,-26.0
738,-1.0
739,10.0
740,-72.0
741,1.0
742,-6.0
743,-44.0
744,-18.0
745,-8.0
746,12.0
747,-55.0
748,10.0
749,-18.0
750,12.0
751,10.0
752,-33.0
753,15.0
754,9.0
755,-24.0
756,-9.0
757,-96.0
758,-116.0
759,-11.0
760,-64.0
761,-48.0
762,0.0
763,9.0
764,-17.0
765,8.0
766,3.0
767,-34.0
768,-73.0
769,-66.0
770,-63.0
771,-46.0
772,9.0
773,10.0
774,9.0
775,14.0
776,-70.0
777,3.0
778,-14.0
779,-8.0
780,-75.0
781,-46.0
782,-37.0
783,-63.0
784,-19.0
785,-75.0
786,-32.0
787,9.0
788,12.0
789,3.0
790,6.0
791,-44.0
792,14.0
793,-6.0
794,13.0
795,11.0
796,6.0
797,-27.0
798,-41.0
799,10.0
800,11.0
801,14.0
802,-54.0
803,14.0
804,0.0
805,-69.0
806,3.0
807,-121.0
808,13.0
809,-15.0
810,-21.0
811,-14.0
812,-7.0
813,-18.0
814,8.0
815,0.0
816,-9.0
817,0.0
818,12.0
819,-57.0
820,-16.0
821,7.0
822,10.0
823,14.0
824,9.0
825,-128.0
826,-25.0
827,-72.0
828,8.0
829,-69.0
830,11.0
831,6.0
832,-20.0
833,13.0
834,-42.0
835,-1.0
836,-2.0
837,4.0
838,-12.0
839,-1.0
840,-37.0
841,6.0
842,-5.0
843,-16.0
844,-14.0
845,3.0
846,-4.0
847,-109.0
848,13.0
849,8.0
850,-7.0
851,1.0
852,-27.0
853,-13.0
854,1.0
855,0.0
856,0.0
857,-5.0
858,9.0
859,12.0
860,-50.0
861,-59.0
862,-18.0
863,3.0
864,12.0
865,6.0
866,-58.0
867,11.0
868,-43.0
869,3.0
870,-19.0
871,-28.0
872,11.0
873,5.0
874,8.0
875,-8.0
876,0.0
877,-27.0
878,-81.0
879,-42.0
880,12.0
881,3.0
882,-1.0
883,8.0
884,3.0
885,2.0
886,-47.0
887,-34.0
888,8.0
889,-3.0
890,10.0
891,9.0
892,-34.0
893,7.0
894,8.0
895,-14.0
896,-72.0
897,-19.0
898,8.0
899,8.0
900,-11.0
901,8.0
902,8.0
903,-1.0
904,-1.0
905,-36.0
906,13.0
907,-27.0
908,10.0
909,10.0
910,-67.0
911,12.0
912,-4.0
913,8.0
914,11.0
915,-30.0
916,1.0
917,-7.0
918,0.0
919,6.0
920,11.0
921,8.0
922,5.0
923,12.0
924,2.0
925,4.0
926,-8.0
927,-7.0
928,10.0
929,-26.0
930,6.0
931,-35.0
932,13.0
933,-24.0
934,10.0
935,-51.0
936,6.0
937,-3.0
938,14.0
939,7.0
940,-23.0
941,9.0
942,11.0
943,4.0
944,9.0
945,6.0
946,13.0
947,6.0
948,-19.0
949,8.0
950,-31.0
951,-6.0
952,11.0
953,-7.0
954,-28.0
955,6.0
956,9.0
957,11.0
958,14.0
959,4.0
960,11.0
961,-7.0
962,8.0
963,14.0
964,11.0
965,12.0
966,7.0
967,3.0
968,-23.0
969,9.0
970,-73.0
971,9.0
972,-23.0
973,-33.0
974,8.0
975,10.0
976,9.0
977,-19.0
978,11.0
979,10.0
980,0.0
981,14.0
982,-27.0
983,6.0
984,1.0
985,-45.0
986,9.0
987,-19.0
988,7.0
989,8.0
990,8.0
991,-11.0
992,5.0
993,9.0
994,-20.0
995,8.0
996,9.0
997,9.0
998,8.0
999,6.0
1000,5.0
1001,-14.0
1002,7.0
1003,-57.0
1004,-2.0
1005,-17.0
1006,12.0
1007,12.0
1008,-23.0
1009,-16.0
1010,-3.0
1011,7.0
1012,11.0
1013,11.0
1014,9.0
1015,11.0
1016,-35.0
1017,-12.0
1018,-6.0
1019,9.0
1020,14.0
1021,9.0
1022,-5.0
1023,-29.0
1024,-6.0
1025,-29.0
1026,9.0
1027,-10.0
1028,-1.0
1029,-26.0
1030,12.0
1031,-25.0
1032,2.0
1033,-57.0
1034,13.0
1035,-9.0
1036,-2.0
1037,10.0
1038,14.0
1039,-15.0
1040,-29.0
1041,10.0
1042,1.0
1043,6.0
1044,11.0
1045,5.0
1046,1.0
1047,-46.0
1048,9.0
1049,8.0
1050,12.0
1051,9.0
1052,-61.0
1053,8.0
1054,-13.0
1055,11.0
1056,11.0
1057,6.0
1058,-18.0
1059,4.0
1060,-6.0
1061,7.0
1062,11.0
1063,14.0
1064,9.0
1065,9.0
1066,5.0
1067,5.0
1068,12.0
1069,10.0
1070,-47.0
1071,11.0
1072,8.0
1073,10.0
1074,7.0
1075,-1.0
1076,11.0
1077,9.0
1078,4.0
1079,-104.0
1080,11.0
1081,11.0
1082,11.0
1083,12.0
1084,8.0
1085,7.0
1086,9.0
1087,-6.0
1088,5.0
1089,8.0
1090,6.0
1091,15.0
1092,2.0
1093,8.0
1094,8.0
1095,8.0
1096,-4.0
1097,9.0
1098,8.0
1099,12.0
1100,7.0
1101,12.0
1102,-2.0
1103,11.0
1104,7.0
1105,11.0
1106,2.0
1107,2.0
1108,7.0
1109,9.0
1110,11.0
1111,11.0
1112,6.0
1113,-5.0
1114,7.0
1115,-10.0
1116,6.0
1117,0.0
1118,11.0
1119,1.0
1120,3.0
1121,8.0
1122,10.0
1123,-10.0
1124,10.0
1125,1.0
1126,8.0
1127,3.0
1128,8.0
1129,8.0
1130,14.0
1131,-28.0
1132,-15.0
1133,11.0
1134,3.0
1135,2.0
1136,6.0
1137,8.0
1138,-2.0
1139,1.0
1140,11.0
1141,-28.0
1142,9.0
1143,12.0
1144,8.0
1145,-5.0
1146,-101.0
1147,-3.0
1148,2.0
1149,-10.0
1150,14.0
1151,13.0
1152,10.0
1153,10.0
1154,-50.0
1155,3.0
1156,7.0
1157,2.0
1158,9.0
1159,-28.0
1160,8.0
1161,10.0
1162,8.0
1163,-3.0
1164,14.0
1165,-15.0
1166,9.0
1167,10.0
1168,5.0
1169,11.0
1170,9.0
1171,10.0
1172,9.0
1173,7.0
1174,6.0
1175,6.0
1176,-1.0
1177,8.0
1178,11.0
1179,11.0
1180,6.0
1181,4.0
1182,9.0
1183,6.0
1184,11.0
1185,9.0
1186,6.0
1187,7.0
1188,-9.0
1189,9.0
1190,0.0
1191,8.0
1192,6.0
1193,-7.0
1194,9.0
1195,11.0
1196,8.0
1197,13.0
1198,6.0
1199,-1.0
1200,10.0
1201,10.0
1202,4.0
1203,7.0
1204,-5.0
1205,2.0
1206,8.0
1207,9.0
1208,14.0
1209,3.0
1210,-27.0
1211,-9.0
1212,10.0
1213,-33.0
1214,-5.0
1215,9.0
1216,12.0
1217,-4.0
1218,9.0
1219,7.0
1220,3.0
1221,8.0
1222,10.0
1223,9.0
1224,-6.0
1225,-4.0
1226,8.0
1227,8.0
1228,9.0
1229,6.0
1230,9.0
1231,9.0
1232,9.0
1233,-3.0
1234,9.0
1235,15.0
1236,7.0
1237,13.0
1238,4.0
1239,3.0
1240,-27.0
1241,11.0
1242,12.0
1243,10.0
1244,-8.0
1245,11.0
1246,-12.0
1247,5.0
1248,5.0
1249,12.0
1250,11.0
