,0
1076,7.0
1077,6.0
1078,11.0
1079,7.0
1080,10.0
1081,2.0
1082,9.0
1083,11.0
1084,6.0
1085,2.0
1086,-6.0
1087,15.0
1088,8.0
1089,11.0
1090,9.0
1091,13.0
1092,9.0
1093,6.0
1094,-5.0
1095,3.0
1096,4.0
1097,13.0
1098,9.0
1099,9.0
1100,4.0
1101,6.0
1102,9.0
1103,8.0
1104,2.0
1105,10.0
1106,5.0
1107,3.0
1108,8.0
1109,8.0
1110,8.0
1111,5.0
1112,7.0
1113,8.0
1114,8.0
1115,9.0
1116,7.0
1117,10.0
1118,6.0
1119,5.0
1120,6.0
1121,12.0
1122,8.0
1123,10.0
1124,7.0
1125,10.0
1126,-7.0
1127,10.0
1128,10.0
1129,10.0
1130,6.0
1131,12.0
1132,11.0
1133,8.0
1134,-3.0
1135,11.0
1136,11.0
1137,8.0
1138,8.0
1139,0.0
1140,15.0
1141,9.0
1142,4.0
1143,3.0
1144,10.0
1145,11.0
1146,5.0
1147,10.0
1148,7.0
1149,7.0
1150,6.0
1151,8.0
1152,10.0
1153,6.0
1154,5.0
1155,8.0
1156,8.0
1157,9.0
1158,3.0
1159,11.0
1160,4.0
1161,5.0
1162,6.0
1163,9.0
1164,5.0
1165,7.0
1166,8.0
1167,8.0
1168,8.0
1169,12.0
1170,7.0
1171,12.0
1172,7.0
1173,8.0
1174,9.0
1175,9.0
1176,7.0
1177,5.0
1178,7.0
1179,7.0
1180,10.0
1181,13.0
1182,12.0
1183,7.0
1184,9.0
1185,10.0
1186,12.0
1187,5.0
1188,10.0
1189,6.0
1190,9.0
1191,9.0
1192,5.0
1193,8.0
1194,8.0
1195,11.0
1196,9.0
1197,10.0
1198,10.0
1199,9.0
1200,12.0
1201,5.0
1202,12.0
1203,5.0
1204,2.0
1205,9.0
1206,5.0
1207,8.0
1208,5.0
1209,12.0
1210,11.0
1211,6.0
1212,11.0
1213,9.0
1214,3.0
1215,15.0
1216,4.0
1217,4.0
1218,8.0
1219,-4.0
1220,4.0
1221,12.0
1222,-3.0
1223,7.0
1224,5.0
1225,7.0
1226,10.0
1227,9.0
1228,5.0
1229,8.0
1230,8.0
1231,2.0
1232,3.0
1233,9.0
1234,7.0
1235,8.0
1236,4.0
1237,12.0
1238,9.0
1239,7.0
1240,8.0
1241,10.0
1242,5.0
1243,6.0
1244,2.0
1245,5.0
1246,8.0
1247,5.0
1248,8.0
1249,6.0
1250,10.0
1251,8.0
1252,7.0
1253,7.0
1254,8.0
1255,10.0
1256,9.0
1257,7.0
1258,10.0
1259,14.0
1260,8.0
1261,7.0
1262,8.0
1263,0.0
1264,4.0
1265,5.0
1266,4.0
1267,10.0
1268,7.0
1269,5.0
1270,5.0
1271,10.0
1272,5.0
1273,9.0
1274,7.0
1275,5.0
1276,4.0
1277,5.0
1278,5.0
1279,11.0
1280,9.0
1281,-4.0
1282,4.0
1283,9.0
1284,8.0
1285,9.0
1286,9.0
1287,4.0
1288,7.0
1289,8.0
1290,7.0
1291,4.0
1292,7.0
1293,13.0
1294,6.0
1295,6.0
1296,4.0
1297,5.0
1298,9.0
1299,5.0
1300,9.0
1301,6.0
1302,9.0
1303,5.0
1304,9.0
1305,10.0
1306,7.0
1307,7.0
1308,7.0
1309,6.0
1310,10.0
1311,-5.0
1312,6.0
1313,11.0
1314,15.0
1315,12.0
1316,10.0
1317,5.0
1318,-3.0
1319,9.0
1320,7.0
1321,8.0
1322,6.0
1323,4.0
1324,7.0
1325,13.0
1326,11.0
1327,10.0
1328,9.0
1329,6.0
1330,9.0
1331,8.0
1332,7.0
1333,8.0
1334,11.0
1335,6.0
1336,8.0
1337,11.0
1338,9.0
1339,10.0
1340,7.0
1341,9.0
1342,8.0
1343,5.0
1344,8.0
1345,13.0
1346,-6.0
1347,6.0
1348,8.0
1349,11.0
1350,10.0
1351,6.0
1352,11.0
1353,11.0
1354,5.0
1355,8.0
1356,13.0
1357,5.0
1358,10.0
1359,7.0
1360,3.0
1361,10.0
1362,-3.0
1363,6.0
1364,-6.0
1365,7.0
1366,7.0
1367,8.0
1368,5.0
1369,9.0
1370,4.0
1371,3.0
1372,9.0
1373,8.0
1374,7.0
1375,12.0
1376,6.0
1377,3.0
1378,7.0
1379,12.0
1380,9.0
1381,13.0
1382,6.0
1383,6.0
1384,5.0
1385,7.0
1386,-7.0
1387,5.0
1388,6.0
1389,12.0
1390,7.0
1391,12.0
1392,6.0
1393,10.0
1394,7.0
1395,8.0
1396,8.0
1397,11.0
1398,13.0
1399,4.0
1400,8.0
1401,14.0
1402,5.0
1403,11.0
1404,7.0
1405,6.0
1406,6.0
1407,9.0
1408,10.0
1409,7.0
1410,9.0
1411,8.0
1412,13.0
1413,4.0
1414,7.0
1415,5.0
1416,9.0
1417,6.0
1418,4.0
1419,3.0
1420,7.0
1421,11.0
1422,2.0
1423,7.0
1424,6.0
1425,12.0
1426,10.0
1427,4.0
1428,5.0
1429,6.0
1430,5.0
1431,8.0
1432,5.0
1433,11.0
1434,10.0
1435,9.0
1436,6.0
1437,7.0
1438,7.0
1439,9.0
1440,10.0
1441,5.0
1442,10.0
1443,10.0
1444,9.0
1445,8.0
1446,10.0
1447,10.0
1448,6.0
1449,4.0
1450,10.0
1451,6.0
1452,9.0
1453,7.0
1454,8.0
1455,7.0
1456,7.0
1457,8.0
1458,4.0
1459,10.0
1460,2.0
1461,7.0
1462,5.0
1463,9.0
1464,5.0
1465,4.0
1466,7.0
1467,8.0
1468,8.0
1469,6.0
1470,-2.0
1471,12.0
1472,8.0
1473,9.0
1474,4.0
1475,14.0
1476,10.0
1477,8.0
1478,7.0
1479,11.0
1480,7.0
1481,7.0
1482,8.0
1483,7.0
1484,6.0
1485,7.0
1486,9.0
1487,8.0
1488,13.0
1489,4.0
1490,9.0
1491,10.0
1492,6.0
1493,11.0
1494,6.0
1495,8.0
1496,2.0
1497,12.0
1498,9.0
1499,8.0
1500,14.0
1501,6.0
1502,8.0
1503,6.0
1504,3.0
1505,5.0
1506,10.0
1507,11.0
1508,5.0
1509,8.0
1510,6.0
