,0
0,-767.0
1,-803.0
2,-731.0
3,-776.0
4,-767.0
5,-803.0
6,-767.0
7,-740.0
8,-776.0
9,-713.0
10,-902.0
11,-740.0
12,-767.0
13,-776.0
14,-740.0
15,-686.0
16,-866.0
17,-740.0
18,-722.0
19,-740.0
20,-731.0
21,-767.0
22,-695.0
23,-520.0
24,-776.0
25,-794.0
26,-668.0
27,-650.0
28,-758.0
29,-650.0
30,-677.0
31,-668.0
32,-551.0
33,-587.0
34,-506.0
35,-668.0
36,-569.0
37,-263.0
38,-713.0
39,-641.0
40,-569.0
41,-560.0
42,-561.0
43,-515.0
44,-623.0
45,-659.0
46,-479.0
47,-605.0
48,-587.0
49,-632.0
50,-596.0
51,-479.0
52,-578.0
53,-614.0
54,-452.0
55,-578.0
56,-470.0
57,-641.0
58,-140.0
59,-506.0
60,-524.0
61,-560.0
62,-560.0
63,-560.0
64,-560.0
65,-596.0
66,-533.0
67,-605.0
68,-488.0
69,-470.0
70,-506.0
71,-533.0
72,-497.0
73,-205.0
74,-461.0
75,-443.0
76,-436.0
77,-515.0
78,-470.0
79,-357.0
80,-443.0
81,-301.0
82,-470.0
83,-289.0
84,-533.0
85,-452.0
86,-380.0
87,-470.0
88,-389.0
89,-447.0
90,-479.0
91,-416.0
92,-461.0
93,-470.0
94,-407.0
95,-288.0
96,-407.0
97,-101.0
98,-408.0
99,-237.0
100,-371.0
101,-231.0
102,-452.0
103,-391.0
104,-407.0
105,-371.0
106,-389.0
107,-425.0
108,-470.0
109,-250.0
110,-362.0
111,-103.0
112,-104.0
113,-41.0
114,-398.0
115,-371.0
116,-203.0
117,-56.0
118,-389.0
119,-103.0
120,-389.0
121,-353.0
122,-362.0
123,-8.0
124,-186.0
125,-362.0
126,-416.0
127,-353.0
128,-326.0
129,-298.0
130,-371.0
131,-425.0
132,-3.0
133,-344.0
134,-326.0
135,-353.0
136,-212.0
137,-362.0
138,-217.0
139,-304.0
140,-117.0
141,-344.0
142,-316.0
143,-362.0
144,-193.0
145,-247.0
146,-353.0
147,-326.0
148,-371.0
149,-20.0
150,-22.0
151,-159.0
152,-317.0
153,-344.0
154,-255.0
155,-227.0
156,-268.0
157,-60.0
158,-191.0
159,-181.0
160,-308.0
161,-371.0
162,-203.0
163,-299.0
164,-335.0
165,-380.0
166,-194.0
167,-119.0
168,-112.0
169,-159.0
170,-57.0
171,-111.0
172,-199.0
173,-213.0
174,-150.0
175,-299.0
176,-16.0
177,-241.0
178,-103.0
179,-51.0
180,-317.0
181,-87.0
182,-272.0
183,-276.0
184,-179.0
185,13.0
186,-184.0
187,-20.0
188,-301.0
189,-286.0
190,-222.0
191,-182.0
192,-186.0
193,-299.0
194,-46.0
195,-113.0
196,-191.0
197,-272.0
198,-113.0
199,-55.0
200,-124.0
201,-27.0
202,-214.0
203,-207.0
204,-189.0
205,-166.0
206,-156.0
207,-49.0
208,-178.0
209,-213.0
210,-235.0
211,-235.0
212,-47.0
213,-222.0
214,-290.0
215,-32.0
216,-75.0
217,8.0
218,-115.0
219,-272.0
220,-123.0
221,-254.0
222,-34.0
223,-9.0
224,-208.0
225,-281.0
226,-152.0
227,-17.0
228,-263.0
229,-245.0
230,-263.0
231,-317.0
232,-156.0
233,-263.0
234,-68.0
235,0.0
236,1.0
237,-254.0
238,-22.0
239,-175.0
240,-1.0
241,-91.0
242,-205.0
243,-70.0
244,-156.0
245,-39.0
246,-88.0
247,-180.0
248,-65.0
249,-214.0
250,-16.0
251,-36.0
252,-68.0
253,-227.0
254,-101.0
255,-35.0
256,-32.0
257,-34.0
258,-74.0
259,10.0
260,-87.0
261,4.0
262,-192.0
263,-195.0
264,-125.0
265,-150.0
266,-140.0
267,-35.0
268,15.0
269,-63.0
270,-209.0
271,-87.0
272,-130.0
273,-167.0
274,-93.0
275,-76.0
276,-167.0
277,-166.0
278,-78.0
279,-263.0
280,-8.0
281,-34.0
282,-170.0
283,-148.0
284,-18.0
285,-176.0
286,-24.0
287,-160.0
288,-62.0
289,-75.0
290,-44.0
291,-41.0
292,-107.0
293,-50.0
294,-82.0
295,-100.0
296,0.0
297,-110.0
298,8.0
299,-71.0
300,-62.0
301,-127.0
302,-97.0
303,-62.0
304,-81.0
305,6.0
306,-196.0
307,14.0
308,-71.0
309,-123.0
310,-77.0
311,-154.0
312,-184.0
313,-21.0
314,-227.0
315,-9.0
316,-27.0
317,-57.0
318,-39.0
319,-20.0
320,-86.0
321,-90.0
322,-13.0
323,-94.0
324,13.0
325,-97.0
326,-38.0
327,-21.0
328,-143.0
329,-20.0
330,-65.0
331,-88.0
332,-89.0
333,-69.0
334,-111.0
335,-77.0
336,-65.0
337,-91.0
338,-93.0
339,-38.0
340,9.0
341,-36.0
342,-31.0
343,4.0
344,-51.0
345,-6.0
346,-49.0
347,-166.0
348,-43.0
349,5.0
350,-71.0
351,-34.0
352,2.0
353,-18.0
354,-12.0
355,11.0
356,-107.0
357,-76.0
358,-34.0
359,-64.0
360,9.0
361,-28.0
362,10.0
363,-6.0
364,-186.0
365,14.0
366,-12.0
367,-13.0
368,-180.0
369,5.0
370,-102.0
371,-14.0
372,-28.0
373,-70.0
374,-1.0
375,-92.0
376,-38.0
377,-69.0
378,-77.0
379,-25.0
380,-62.0
381,-32.0
382,-103.0
383,-68.0
384,-43.0
385,1.0
386,-8.0
387,-72.0
388,-108.0
389,-40.0
390,5.0
391,-53.0
392,-143.0
393,-87.0
394,-10.0
395,-5.0
396,9.0
397,-94.0
398,-36.0
399,-36.0
400,-22.0
401,-26.0
402,7.0
403,-22.0
404,-7.0
405,-67.0
406,11.0
407,0.0
408,-53.0
409,-93.0
410,14.0
411,8.0
412,-9.0
413,-63.0
414,4.0
415,-14.0
416,15.0
417,4.0
418,10.0
419,-27.0
420,-38.0
421,3.0
422,13.0
423,-97.0
424,-72.0
425,10.0
426,-71.0
427,-8.0
428,-73.0
429,3.0
430,-109.0
431,-19.0
432,-87.0
433,11.0
434,-1.0
435,-80.0
436,-15.0
437,9.0
438,14.0
439,2.0
440,-68.0
441,-64.0
442,-62.0
443,-43.0
444,-38.0
445,-2.0
446,-18.0
447,0.0
448,-61.0
449,-3.0
450,-111.0
451,7.0
452,1.0
453,-40.0
454,9.0
455,13.0
456,11.0
457,13.0
458,-48.0
459,-10.0
460,-8.0
461,-98.0
462,-19.0
463,9.0
464,11.0
465,-19.0
466,-14.0
467,-19.0
468,-7.0
469,14.0
470,-25.0
471,-19.0
472,-63.0
